education,joiningyear,paymenttier,age,everbenched,experienceincurrentdomain,city_Ahmedabad,city_Bangalore,city_Chennai,city_Hyderabad,city_Mumbai,city_New Delhi,city_Pune,gender_Female,gender_Male,leaveornot
2,2014,3,30,1,0,0,1,0,0,0,0,0,0,1,0
2,2014,3,29,0,3,0,0,0,0,0,0,1,0,1,0
3,2017,3,36,0,4,0,1,0,0,0,0,0,0,1,1
2,2014,3,37,0,2,0,1,0,0,0,0,0,0,1,0
2,2016,3,40,0,2,0,0,0,0,0,0,1,0,1,0
2,2015,2,26,0,4,0,0,0,0,0,0,1,1,0,1
3,2017,2,26,1,4,0,0,0,0,0,1,0,1,0,0
2,2017,3,38,0,3,0,1,0,0,0,0,0,0,1,0
2,2014,3,31,0,3,0,1,0,0,0,0,0,1,0,1
2,2014,3,22,0,0,0,1,0,0,0,0,0,1,0,0
2,2012,3,34,0,0,0,0,0,0,0,0,1,0,1,0
2,2015,3,31,0,0,0,0,0,0,0,1,0,1,0,0
2,2012,3,39,0,3,0,1,0,0,0,0,0,1,0,0
3,2018,3,33,0,2,0,0,0,0,0,1,0,1,0,1
2,2015,3,33,0,4,0,1,0,0,0,0,0,0,1,0
2,2012,3,38,0,4,0,1,0,0,0,0,0,0,1,0
2,2017,2,22,0,0,0,0,0,0,0,0,1,1,0,1
2,2014,2,32,0,0,0,0,0,0,0,0,1,0,1,1
2,2014,3,34,0,5,0,0,0,0,0,0,1,0,1,0
2,2014,1,31,0,5,0,1,0,0,0,0,0,1,0,0
2,2016,3,23,0,1,0,1,0,0,0,0,0,0,1,0
2,2013,2,39,0,1,0,0,0,0,0,0,1,1,0,1
2,2017,3,26,1,4,0,0,0,0,0,1,0,0,1,0
2,2013,2,33,1,4,0,0,0,0,0,0,1,1,0,1
2,2013,3,30,0,5,0,1,0,0,0,0,0,1,0,0
4,2018,3,24,0,2,0,0,0,0,0,1,0,0,1,1
2,2017,3,38,0,1,0,1,0,0,0,0,0,0,1,0
2,2017,3,27,0,5,0,1,0,0,0,0,0,0,1,0
2,2014,3,27,0,5,0,1,0,0,0,0,0,1,0,0
2,2015,3,23,0,2,0,1,0,0,0,0,0,0,1,0
2,2014,3,26,0,4,0,0,0,0,0,1,0,1,0,0
2,2016,3,31,0,5,0,1,0,0,0,0,0,0,1,0
2,2017,3,30,0,3,0,1,0,0,0,0,0,1,0,0
2,2015,2,36,0,3,0,0,0,0,0,0,1,1,0,1
2,2017,3,28,0,0,0,1,0,0,0,0,0,0,1,0
2,2017,2,31,0,3,0,0,0,0,0,1,0,0,1,0
3,2017,2,36,0,3,0,0,0,0,0,1,0,1,0,0
2,2014,3,24,0,2,0,1,0,0,0,0,0,0,1,0
2,2012,3,27,0,5,0,1,0,0,0,0,0,0,1,1
2,2017,3,28,0,3,0,1,0,0,0,0,0,0,1,1
2,2015,3,39,0,2,0,0,0,0,0,0,1,1,0,1
2,2013,3,23,1,1,0,1,0,0,0,0,0,1,0,0
2,2014,3,32,0,1,0,1,0,0,0,0,0,0,1,0
3,2013,3,33,0,2,0,0,0,0,0,1,0,1,0,0
2,2017,3,39,0,4,0,0,0,0,0,1,0,1,0,0
3,2017,2,24,0,2,0,1,0,0,0,0,0,1,0,0
2,2016,3,33,0,2,0,0,0,0,0,0,1,0,1,0
2,2016,2,29,0,4,0,0,0,0,0,0,1,1,0,1
3,2017,3,24,0,2,0,0,0,0,0,0,1,0,1,1
3,2015,3,27,0,5,0,0,0,0,0,0,1,1,0,1
3,2014,2,35,0,2,0,0,0,0,0,1,0,1,0,1
2,2015,2,28,0,2,0,0,0,0,0,0,1,1,0,1
2,2016,3,22,0,0,0,1,0,0,0,0,0,0,1,0
2,2013,3,39,0,5,0,1,0,0,0,0,0,0,1,1
2,2014,3,30,1,3,0,1,0,0,0,0,0,1,0,1
2,2017,2,40,0,3,0,0,0,0,0,1,0,1,0,0
2,2012,3,35,0,5,0,0,0,0,0,1,0,1,0,0
2,2016,3,33,0,4,0,1,0,0,0,0,0,0,1,0
4,2018,3,33,0,2,0,1,0,0,0,0,0,0,1,1
2,2012,3,23,0,1,0,1,0,0,0,0,0,0,1,0
2,2014,3,28,0,2,0,1,0,0,0,0,0,0,1,1
2,2016,3,27,0,5,0,1,0,0,0,0,0,0,1,0
2,2017,3,26,0,4,0,1,0,0,0,0,0,1,0,0
2,2014,3,33,0,3,0,1,0,0,0,0,0,0,1,0
2,2016,3,35,0,3,0,1,0,0,0,0,0,0,1,0
2,2013,3,33,0,3,0,1,0,0,0,0,0,0,1,1
2,2013,3,36,0,0,0,0,0,0,0,0,1,1,0,1
2,2015,3,26,0,4,0,0,0,0,0,1,0,0,1,0
2,2012,3,26,0,4,0,1,0,0,0,0,0,0,1,0
2,2014,3,39,0,5,0,1,0,0,0,0,0,1,0,0
2,2013,3,28,0,5,0,1,0,0,0,0,0,0,1,0
2,2018,3,24,0,2,0,1,0,0,0,0,0,0,1,1
2,2012,3,36,0,4,0,1,0,0,0,0,0,1,0,0
2,2016,3,33,0,0,0,1,0,0,0,0,0,0,1,0
2,2013,1,33,0,0,0,0,0,0,0,0,1,1,0,1
3,2017,2,30,1,2,0,0,0,0,0,0,1,0,1,1
3,2012,3,27,0,5,0,0,0,0,0,1,0,0,1,1
2,2015,3,33,1,4,0,1,0,0,0,0,0,0,1,0
2,2016,2,35,0,4,0,0,0,0,0,0,1,1,0,1
2,2014,2,40,0,0,0,0,0,0,0,0,1,1,0,1
2,2017,2,25,0,3,0,0,0,0,0,0,1,0,1,0
2,2014,3,38,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,2,40,0,5,0,0,0,0,0,1,0,0,1,0
2,2014,3,29,1,0,0,1,0,0,0,0,0,0,1,0
2,2012,3,27,0,5,0,1,0,0,0,0,0,0,1,0
2,2015,3,40,0,4,0,1,0,0,0,0,0,0,1,0
3,2017,2,25,0,3,0,0,0,0,0,1,0,1,0,1
2,2016,2,39,0,3,0,0,0,0,0,0,1,1,0,1
2,2017,2,22,0,0,0,0,0,0,0,1,0,0,1,1
4,2015,2,35,0,0,0,0,0,0,0,0,1,1,0,0
2,2012,3,25,0,3,0,1,0,0,0,0,0,0,1,0
2,2014,2,25,0,3,0,0,0,0,0,1,0,1,0,1
2,2015,3,29,0,1,0,1,0,0,0,0,0,1,0,0
3,2017,1,37,0,0,0,0,0,0,0,1,0,0,1,0
2,2014,3,35,0,1,0,1,0,0,0,0,0,0,1,0
2,2012,3,26,0,4,0,1,0,0,0,0,0,0,1,0
3,2018,3,26,0,4,0,0,0,0,0,1,0,0,1,1
2,2013,3,24,0,2,0,1,0,0,0,0,0,0,1,0
2,2014,3,31,0,0,0,1,0,0,0,0,0,0,1,0
2,2014,3,34,0,5,0,1,0,0,0,0,0,0,1,0
3,2018,3,27,1,5,0,0,0,0,0,1,0,1,0,1
2,2016,3,35,0,1,0,0,0,0,0,0,1,0,1,0
2,2017,3,27,0,5,0,0,0,0,0,0,1,0,1,0
3,2017,3,34,0,1,0,0,0,0,0,1,0,0,1,1
2,2018,3,40,0,4,0,1,0,0,0,0,0,1,0,1
2,2012,3,39,0,4,0,0,0,0,0,0,1,0,1,0
2,2013,1,39,1,0,0,0,0,0,0,0,1,0,1,1
2,2015,3,22,0,0,0,1,0,0,0,0,0,0,1,1
3,2017,2,33,1,2,0,0,0,0,0,0,1,0,1,0
2,2014,3,39,0,0,0,1,0,0,0,0,0,0,1,0
2,2017,3,39,0,3,0,1,0,0,0,0,0,0,1,0
2,2017,3,40,0,3,0,1,0,0,0,0,0,1,0,0
2,2014,3,38,0,2,0,1,0,0,0,0,0,1,0,0
2,2018,3,36,1,2,0,0,0,0,0,1,0,1,0,1
2,2013,2,37,1,5,0,0,0,0,0,0,1,0,1,0
2,2017,2,33,0,2,0,0,0,0,0,0,1,1,0,1
2,2013,3,37,0,2,0,1,0,0,0,0,0,1,0,1
2,2013,3,34,0,5,0,0,0,0,0,0,1,0,1,0
2,2015,3,28,0,2,0,1,0,0,0,0,0,0,1,0
2,2018,3,31,1,0,0,1,0,0,0,0,0,0,1,1
3,2012,3,37,0,4,0,0,0,0,0,1,0,0,1,0
2,2018,3,26,0,4,0,0,0,0,0,0,1,0,1,1
3,2014,3,34,0,1,0,0,0,0,0,1,0,1,0,1
2,2015,3,39,0,1,0,0,0,0,0,0,1,0,1,0
2,2017,2,23,1,1,0,0,0,0,0,0,1,1,0,1
2,2013,3,35,0,4,0,1,0,0,0,0,0,1,0,0
2,2015,3,25,0,3,0,0,0,0,0,0,1,0,1,0
2,2013,2,38,0,0,0,0,0,0,0,0,1,0,1,1
3,2017,1,23,0,1,0,0,0,0,0,1,0,0,1,0
3,2017,3,26,0,4,0,0,0,0,0,1,0,0,1,1
3,2018,3,33,0,2,0,0,0,0,0,1,0,1,0,1
2,2014,2,37,0,4,0,0,0,0,0,0,1,1,0,1
2,2013,3,35,0,5,0,1,0,0,0,0,0,0,1,0
2,2013,3,23,1,1,0,1,0,0,0,0,0,1,0,0
2,2013,3,31,0,2,0,0,0,0,0,0,1,0,1,0
2,2017,3,24,1,2,0,1,0,0,0,0,0,0,1,0
2,2015,3,28,0,3,0,1,0,0,0,0,0,0,1,0
2,2013,2,37,0,0,0,0,0,0,0,0,1,1,0,1
2,2012,3,36,0,1,0,1,0,0,0,0,0,1,0,0
2,2015,3,28,0,1,0,1,0,0,0,0,0,0,1,1
2,2017,2,30,0,5,0,0,0,0,0,1,0,0,1,0
2,2014,3,26,0,4,0,1,0,0,0,0,0,0,1,0
3,2015,2,29,0,1,0,0,0,0,0,0,1,1,0,0
3,2018,3,39,0,2,0,0,0,0,0,1,0,1,0,1
2,2013,2,36,0,4,0,0,0,0,0,0,1,0,1,0
2,2015,3,36,0,3,0,0,0,0,0,0,1,0,1,0
2,2012,3,22,0,0,0,1,0,0,0,0,0,0,1,1
3,2017,3,31,0,2,0,0,0,0,0,1,0,0,1,0
4,2017,3,29,0,3,0,0,0,0,0,1,0,0,1,0
2,2014,3,37,0,4,0,0,0,0,0,0,1,1,0,1
2,2012,3,24,0,2,0,1,0,0,0,0,0,0,1,0
2,2015,2,28,1,2,0,0,0,0,0,0,1,1,0,1
4,2016,3,22,0,0,0,0,0,0,0,1,0,0,1,0
2,2015,3,31,1,2,0,1,0,0,0,0,0,0,1,1
2,2013,2,28,0,3,0,0,0,0,0,0,1,1,0,1
2,2014,3,22,0,2,0,1,0,0,0,0,0,1,0,0
2,2016,3,23,0,1,0,1,0,0,0,0,0,0,1,0
2,2016,1,25,1,3,0,0,0,0,0,1,0,1,0,0
2,2013,1,23,0,1,0,0,0,0,0,0,1,1,0,1
2,2017,2,26,0,4,0,0,0,0,0,1,0,1,0,0
2,2015,2,22,0,0,0,0,0,0,0,0,1,1,0,1
2,2015,3,38,0,2,0,1,0,0,0,0,0,1,0,0
2,2017,3,25,0,3,0,1,0,0,0,0,0,1,0,0
2,2017,3,37,0,1,0,0,0,0,0,1,0,1,0,1
4,2012,3,30,0,4,0,0,0,0,0,1,0,0,1,0
2,2012,3,35,0,2,0,1,0,0,0,0,0,1,0,0
4,2014,3,23,0,1,0,1,0,0,0,0,0,0,1,0
3,2017,2,25,0,3,0,0,0,0,0,1,0,1,0,0
2,2015,3,39,0,0,0,1,0,0,0,0,0,1,0,0
4,2013,1,32,0,0,0,0,0,0,0,0,1,1,0,1
2,2015,3,28,0,1,0,0,0,0,0,0,1,1,0,1
2,2015,3,23,0,1,0,0,0,0,0,1,0,1,0,0
4,2014,1,34,0,3,0,1,0,0,0,0,0,1,0,0
2,2014,1,36,0,1,0,1,0,0,0,0,0,1,0,0
2,2017,3,40,0,5,0,1,0,0,0,0,0,0,1,0
2,2016,3,40,0,3,0,1,0,0,0,0,0,0,1,0
2,2015,3,25,0,3,0,1,0,0,0,0,0,1,0,1
2,2013,3,22,0,0,0,1,0,0,0,0,0,0,1,1
2,2015,3,34,0,4,0,1,0,0,0,0,0,0,1,0
2,2017,3,23,0,1,0,1,0,0,0,0,0,0,1,0
2,2017,3,24,0,2,0,1,0,0,0,0,0,1,0,0
2,2015,1,35,0,3,0,1,0,0,0,0,0,0,1,0
2,2014,3,24,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,3,28,0,3,0,0,0,0,0,0,1,0,1,0
3,2017,2,39,0,4,0,0,0,0,0,1,0,1,0,0
4,2017,3,31,0,5,0,0,0,0,0,1,0,1,0,0
2,2014,3,32,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,2,37,0,3,0,0,0,0,0,1,0,1,0,0
2,2014,1,22,0,0,0,0,0,0,0,0,1,1,0,1
2,2015,3,32,0,4,0,1,0,0,0,0,0,1,0,0
2,2016,3,37,0,2,0,1,0,0,0,0,0,0,1,0
2,2014,3,36,0,3,0,1,0,0,0,0,0,0,1,0
2,2013,3,24,1,2,0,0,0,0,0,0,1,0,1,0
3,2017,3,40,0,2,0,0,0,0,0,1,0,0,1,0
2,2014,3,39,0,3,0,1,0,0,0,0,0,0,1,0
2,2013,3,24,0,2,0,1,0,0,0,0,0,0,1,0
2,2016,3,25,0,3,0,1,0,0,0,0,0,0,1,0
2,2018,3,26,0,4,0,1,0,0,0,0,0,0,1,1
2,2014,2,33,0,3,0,0,0,0,0,1,0,0,1,0
2,2016,3,36,1,3,0,0,0,0,0,0,1,0,1,0
2,2015,1,39,0,1,0,0,0,0,0,0,1,0,1,1
2,2014,3,34,0,4,0,1,0,0,0,0,0,0,1,0
2,2014,2,23,0,1,0,0,0,0,0,1,0,1,0,1
2,2014,1,33,1,2,0,0,0,0,0,0,1,1,0,1
2,2014,3,31,0,3,0,1,0,0,0,0,0,0,1,0
2,2015,3,39,0,0,0,1,0,0,0,0,0,1,0,0
2,2017,3,36,0,4,0,1,0,0,0,0,0,0,1,1
2,2015,3,28,0,1,0,1,0,0,0,0,0,0,1,0
2,2013,3,28,0,0,0,0,0,0,0,1,0,1,0,1
3,2017,2,24,0,2,0,0,0,0,0,1,0,0,1,1
2,2013,3,36,0,0,0,1,0,0,0,0,0,1,0,1
2,2014,3,30,0,1,0,1,0,0,0,0,0,0,1,1
2,2018,3,27,0,5,0,0,0,0,0,1,0,1,0,1
2,2012,3,25,0,3,0,1,0,0,0,0,0,0,1,0
2,2018,3,31,0,0,0,1,0,0,0,0,0,0,1,1
2,2013,3,36,0,0,0,1,0,0,0,0,0,0,1,0
2,2017,2,31,0,1,0,0,0,0,0,1,0,0,1,0
2,2016,3,37,0,2,0,1,0,0,0,0,0,0,1,0
2,2014,3,39,0,2,0,1,0,0,0,0,0,0,1,0
2,2014,3,28,0,4,0,1,0,0,0,0,0,0,1,0
2,2015,2,38,0,2,0,0,0,0,0,0,1,0,1,1
3,2017,3,40,0,1,0,0,0,0,0,1,0,1,0,0
3,2015,3,38,0,1,0,1,0,0,0,0,0,1,0,0
4,2014,3,23,0,1,0,0,0,0,0,1,0,0,1,0
2,2015,3,39,0,2,0,1,0,0,0,0,0,0,1,0
2,2014,1,22,0,0,0,0,0,0,0,0,1,1,0,1
2,2015,3,24,0,2,0,0,0,0,0,0,1,1,0,1
3,2014,3,24,0,2,0,0,0,0,0,1,0,0,1,0
2,2012,3,23,0,1,0,1,0,0,0,0,0,1,0,1
2,2014,3,30,0,4,0,1,0,0,0,0,0,0,1,0
2,2016,3,25,0,3,0,0,0,0,0,1,0,1,0,0
2,2013,3,34,0,4,0,1,0,0,0,0,0,0,1,0
3,2015,3,40,0,5,0,0,0,0,0,1,0,0,1,0
2,2012,3,39,0,1,0,1,0,0,0,0,0,1,0,0
3,2017,3,38,0,2,0,0,0,0,0,1,0,1,0,1
2,2016,3,38,0,2,0,0,0,0,0,0,1,0,1,0
2,2015,2,38,0,4,0,0,0,0,0,0,1,1,0,1
2,2015,3,31,0,5,0,1,0,0,0,0,0,0,1,0
2,2017,1,30,0,4,0,0,0,0,0,0,1,0,1,0
4,2013,3,24,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,3,38,0,3,0,1,0,0,0,0,0,0,1,0
2,2013,3,37,0,3,0,0,0,0,0,0,1,0,1,0
2,2016,3,22,0,0,0,1,0,0,0,0,0,0,1,0
4,2012,3,30,0,4,0,1,0,0,0,0,0,1,0,0
2,2013,3,39,0,5,0,1,0,0,0,0,0,1,0,0
2,2017,2,35,0,0,0,1,0,0,0,0,0,0,1,0
2,2012,3,25,0,3,0,0,0,0,0,0,1,1,0,1
2,2018,3,32,1,1,0,1,0,0,0,0,0,0,1,1
2,2018,3,31,1,2,0,1,0,0,0,0,0,1,0,1
2,2016,3,37,0,2,0,1,0,0,0,0,0,0,1,0
2,2016,1,38,0,2,0,0,0,0,0,1,0,1,0,1
2,2014,3,22,0,0,0,1,0,0,0,0,0,1,0,0
3,2014,3,37,0,0,0,0,0,0,0,1,0,1,0,1
2,2018,3,32,1,2,0,1,0,0,0,0,0,0,1,1
2,2013,3,26,0,4,0,1,0,0,0,0,0,0,1,0
2,2017,3,28,0,0,0,1,0,0,0,0,0,0,1,1
2,2015,3,35,0,0,0,1,0,0,0,0,0,0,1,0
2,2016,1,33,0,0,0,1,0,0,0,0,0,1,0,1
2,2012,3,36,0,4,0,1,0,0,0,0,0,1,0,0
2,2013,3,31,0,5,0,1,0,0,0,0,0,1,0,0
2,2015,3,32,1,1,0,0,0,0,0,0,1,1,0,1
3,2017,2,31,0,2,0,0,0,0,0,0,1,1,0,0
2,2013,3,25,0,3,0,1,0,0,0,0,0,1,0,0
2,2016,3,30,0,2,0,0,0,0,0,0,1,0,1,0
2,2013,3,26,0,4,0,1,0,0,0,0,0,1,0,0
3,2013,2,37,0,2,0,0,0,0,0,0,1,0,1,1
3,2018,3,27,0,5,0,0,0,0,0,1,0,0,1,1
2,2012,3,30,1,2,0,1,0,0,0,0,0,0,1,0
2,2015,3,33,1,4,0,1,0,0,0,0,0,0,1,0
1,2012,3,20,0,3,1,0,0,0,0,0,0,1,0,1
3,2019,3,35,0,2,0,0,0,0,1,0,0,1,0,0
1,2014,3,43,0,5,0,0,0,1,0,0,0,0,1,1
1,2010,3,43,0,0,0,0,1,0,0,0,0,1,0,1
1,2017,2,33,0,5,0,0,0,0,0,1,0,1,0,0
1,2015,2,34,0,5,0,0,1,0,0,0,0,0,1,1
1,2016,2,35,0,0,0,0,0,0,1,0,0,1,0,1
1,2019,3,20,0,1,0,0,0,1,0,0,0,0,1,1
1,2010,2,22,0,4,0,1,0,0,0,0,0,1,0,0
1,2015,3,28,0,3,0,0,0,0,1,0,0,0,1,1
1,2019,3,25,0,3,0,0,1,0,0,0,0,0,1,1
1,2010,2,38,1,4,0,0,0,0,0,1,0,0,1,1
1,2018,3,30,0,3,0,0,1,0,0,0,0,1,0,0
1,2017,3,39,0,4,0,0,0,0,0,1,0,0,1,1
1,2017,3,31,0,4,1,0,0,0,0,0,0,0,1,0
1,2017,3,28,0,5,0,0,0,1,0,0,0,0,1,0
1,2017,3,40,0,5,0,0,1,0,0,0,0,0,1,1
1,2017,3,36,0,4,0,0,0,1,0,0,0,0,1,0
1,2014,3,48,0,5,1,0,0,0,0,0,0,0,1,1
1,2013,3,24,1,2,0,1,0,0,0,0,0,0,1,1
1,2019,2,41,0,3,0,0,0,0,1,0,0,0,1,1
1,2010,3,26,0,2,0,0,0,0,0,0,1,0,1,1
1,2012,3,24,0,1,0,0,0,0,0,1,0,1,0,0
2,2011,3,21,0,2,0,0,0,1,0,0,0,0,1,0
1,2014,3,20,0,3,0,0,1,0,0,0,0,0,1,1
1,2013,3,37,0,4,0,0,1,0,0,0,0,1,0,0
1,2017,3,45,0,3,0,0,0,1,0,0,0,0,1,0
1,2017,3,23,0,4,0,0,0,1,0,0,0,0,1,1
1,2019,2,45,0,1,0,1,0,0,0,0,0,0,1,0
1,2010,3,46,0,4,0,0,0,0,1,0,0,1,0,0
1,2011,3,45,0,5,1,0,0,0,0,0,0,0,1,1
1,2017,3,43,0,4,1,0,0,0,0,0,0,1,0,1
1,2017,1,37,0,1,0,0,1,0,0,0,0,1,0,0
1,2017,3,26,0,4,0,0,1,0,0,0,0,0,1,0
2,2014,2,24,0,3,0,0,0,0,1,0,0,0,1,1
2,2017,3,26,0,5,0,0,0,1,0,0,0,0,1,0
3,2016,3,27,0,5,0,0,0,0,0,1,0,0,1,0
3,2018,3,38,0,1,0,0,0,0,1,0,0,0,1,0
3,2016,3,36,0,2,0,0,0,0,0,0,1,0,1,1
1,2011,2,43,0,1,0,0,1,0,0,0,0,0,1,0
1,2014,3,45,0,4,0,0,1,0,0,0,0,1,0,1
1,2018,3,36,1,1,1,0,0,0,0,0,0,0,1,0
1,2013,1,45,0,5,0,0,1,0,0,0,0,0,1,1
1,2017,2,40,0,0,0,0,0,0,1,0,0,0,1,1
4,2015,3,49,1,5,0,0,0,0,0,1,0,0,1,0
1,2016,3,39,0,4,0,1,0,0,0,0,0,0,1,0
4,2010,2,33,0,4,0,0,0,1,0,0,0,0,1,1
3,2016,2,39,0,3,0,0,0,1,0,0,0,0,1,1
1,2013,3,28,0,3,0,0,1,0,0,0,0,1,0,0
4,2019,2,22,0,4,0,0,0,0,1,0,0,1,0,0
1,2016,2,21,0,4,0,0,0,0,1,0,0,0,1,1
3,2015,3,37,0,2,0,1,0,0,0,0,0,0,1,1
1,2013,3,21,0,2,0,0,0,0,1,0,0,1,0,1
1,2018,3,28,0,2,0,1,0,0,0,0,0,1,0,0
1,2010,3,28,0,4,0,0,0,0,0,0,1,1,0,0
1,2018,2,36,0,2,0,0,0,0,0,1,0,0,1,0
3,2013,3,45,0,5,0,0,0,1,0,0,0,0,1,0
1,2011,3,32,0,2,0,1,0,0,0,0,0,0,1,0
1,2015,3,39,0,2,0,1,0,0,0,0,0,0,1,0
1,2017,3,33,0,5,1,0,0,0,0,0,0,1,0,0
4,2014,1,27,0,5,0,0,0,0,1,0,0,1,0,1
1,2014,3,32,0,3,0,0,0,0,0,1,0,1,0,1
3,2018,3,30,0,2,0,0,1,0,0,0,0,1,0,1
1,2011,2,31,0,3,1,0,0,0,0,0,0,0,1,0
1,2016,3,40,0,5,0,0,0,0,0,1,0,1,0,0
4,2012,3,22,0,1,0,0,0,0,0,1,0,1,0,1
4,2018,3,23,0,5,0,0,0,0,1,0,0,0,1,0
1,2015,3,48,0,3,0,0,0,0,1,0,0,1,0,0
4,2017,3,32,0,1,0,0,0,0,0,1,0,0,1,1
4,2010,1,35,0,3,0,1,0,0,0,0,0,1,0,0
1,2018,3,25,0,1,0,0,1,0,0,0,0,1,0,0
1,2017,2,48,0,1,0,1,0,0,0,0,0,1,0,0
1,2017,2,36,0,2,0,1,0,0,0,0,0,0,1,1
2,2011,3,23,0,2,0,0,0,0,1,0,0,1,0,0
3,2018,3,35,0,0,1,0,0,0,0,0,0,1,0,0
1,2015,3,35,0,3,0,1,0,0,0,0,0,0,1,0
2,2014,3,33,0,3,0,0,0,0,0,1,0,1,0,0
1,2012,3,23,0,1,0,0,0,1,0,0,0,0,1,1
1,2014,2,46,0,0,0,0,0,0,0,0,1,0,1,1
3,2015,3,32,1,5,1,0,0,0,0,0,0,1,0,0
1,2014,3,45,0,5,0,0,0,0,1,0,0,0,1,0
4,2015,2,21,0,1,1,0,0,0,0,0,0,0,1,0
1,2013,2,49,0,2,1,0,0,0,0,0,0,0,1,1
3,2012,1,46,1,2,0,1,0,0,0,0,0,1,0,1
1,2013,2,32,0,2,0,0,1,0,0,0,0,1,0,0
1,2017,3,35,0,2,0,0,0,1,0,0,0,0,1,0
1,2017,3,20,1,1,0,0,0,1,0,0,0,1,0,0
4,2013,3,30,1,3,0,1,0,0,0,0,0,0,1,0
1,2019,3,36,0,5,0,0,0,0,0,1,0,0,1,0
1,2019,3,24,0,1,0,0,1,0,0,0,0,0,1,0
3,2011,3,29,0,5,0,0,0,1,0,0,0,0,1,0
1,2010,1,35,0,5,0,1,0,0,0,0,0,1,0,0
2,2016,3,30,0,2,0,0,1,0,0,0,0,0,1,0
1,2010,2,29,0,0,0,1,0,0,0,0,0,0,1,1
1,2019,3,39,0,1,1,0,0,0,0,0,0,0,1,0
1,2017,3,28,0,4,0,0,1,0,0,0,0,0,1,0
1,2019,3,46,0,5,1,0,0,0,0,0,0,1,0,0
1,2018,3,20,0,4,1,0,0,0,0,0,0,0,1,0
1,2013,3,48,0,4,0,1,0,0,0,0,0,0,1,0
1,2012,3,31,0,3,0,0,0,0,0,0,1,1,0,0
1,2011,3,20,1,4,0,0,0,1,0,0,0,0,1,0
1,2015,3,41,0,4,0,0,0,0,0,0,1,0,1,0
1,2018,3,24,0,1,1,0,0,0,0,0,0,1,0,0
1,2011,2,37,0,3,0,0,0,0,0,0,1,0,1,1
2,2019,3,29,0,2,0,0,1,0,0,0,0,0,1,0
1,2018,3,28,0,2,0,0,0,0,0,1,0,1,0,0
1,2010,3,28,0,2,0,0,1,0,0,0,0,1,0,0
1,2016,3,46,0,4,0,0,1,0,0,0,0,0,1,1
1,2014,3,35,0,5,0,0,1,0,0,0,0,0,1,1
4,2019,3,49,1,0,0,0,0,0,0,0,1,0,1,1
2,2010,3,38,0,4,0,0,0,0,0,1,0,0,1,0
1,2019,3,41,1,0,0,0,0,0,0,1,0,1,0,0
4,2014,3,25,1,2,0,0,1,0,0,0,0,0,1,0
1,2010,3,25,0,1,0,0,0,1,0,0,0,1,0,0
2,2016,3,29,1,2,0,0,0,0,0,1,0,0,1,1
1,2019,2,24,0,0,0,0,1,0,0,0,0,1,0,1
1,2013,3,28,0,0,1,0,0,0,0,0,0,1,0,0
3,2013,3,25,0,4,0,0,0,0,0,1,0,1,0,0
1,2016,3,38,0,3,1,0,0,0,0,0,0,1,0,0
1,2018,3,41,0,1,1,0,0,0,0,0,0,0,1,0
1,2018,3,22,1,0,0,0,0,0,0,0,1,1,0,0
1,2019,3,32,0,5,0,0,0,0,0,0,1,0,1,0
4,2015,3,34,0,2,1,0,0,0,0,0,0,0,1,1
2,2018,3,22,0,2,0,1,0,0,0,0,0,1,0,0
3,2013,2,24,0,1,1,0,0,0,0,0,0,0,1,0
1,2018,3,26,0,3,0,0,0,0,0,1,0,1,0,0
1,2014,2,30,0,4,0,1,0,0,0,0,0,1,0,0
1,2017,3,48,1,4,0,0,0,0,1,0,0,1,0,0
1,2018,3,39,0,2,1,0,0,0,0,0,0,0,1,0
1,2012,2,43,0,0,0,0,0,1,0,0,0,1,0,0
2,2015,3,34,0,1,0,0,0,0,0,0,1,1,0,0
1,2011,3,26,0,4,0,0,0,0,0,0,1,0,1,0
1,2017,3,25,0,3,0,0,0,1,0,0,0,0,1,1
1,2014,3,27,0,5,0,1,0,0,0,0,0,0,1,1
2,2011,3,29,0,3,0,0,0,0,0,1,0,1,0,0
1,2013,3,27,0,5,0,0,1,0,0,0,0,1,0,0
1,2017,3,28,0,3,0,0,0,1,0,0,0,0,1,0
1,2010,3,33,0,5,0,0,1,0,0,0,0,0,1,0
1,2018,3,39,0,5,0,0,0,0,1,0,0,1,0,1
1,2012,3,25,0,2,0,0,0,0,0,0,1,1,0,1
4,2013,3,32,0,2,0,0,0,1,0,0,0,1,0,1
4,2016,3,33,0,3,0,0,0,0,0,0,1,1,0,0
2,2014,3,40,1,4,0,0,0,0,0,1,0,1,0,1
2,2019,1,25,0,2,0,0,1,0,0,0,0,1,0,0
1,2011,3,27,0,3,1,0,0,0,0,0,0,1,0,1
1,2018,3,36,0,3,0,1,0,0,0,0,0,1,0,0
1,2015,3,37,1,2,0,0,0,1,0,0,0,0,1,0
1,2015,3,22,0,2,0,0,0,0,0,1,0,0,1,1
1,2014,3,23,0,3,0,0,0,1,0,0,0,0,1,0
2,2017,3,34,0,2,0,1,0,0,0,0,0,1,0,1
2,2010,3,36,0,2,0,0,1,0,0,0,0,1,0,1
1,2016,3,34,0,2,0,0,0,0,0,0,1,1,0,1
